pair_id,customer_tweet_id,conversation_root_or_group_id,customer_text_clean,customer_text_raw,brand_reply_clean
apple_pair_005098,215350,215350,Can I damage my Apple cord or what ever is in the lighting cord plug by yanking it?,@AppleSupport Can I damage my Apple cord or what ever is in the lighting cord plug by yanking it?,You can cause damage to a device or cable by disconnecting it with too much force. Is there an issue we can help with?
apple_pair_024547,869906,869906,when is y’all gone fix these issues,@115858 when is y’all gone fix these issues,We're happy to help however we can. Please let us know what issues you're experiencing and we'll go from there.
apple_pair_103485,2888462,2888462,Hi @AppleSupport I keep deleting this email and it keeps coming back. I delete it around 5 times a day [URL],Hi @AppleSupport I keep deleting this email and it keeps coming back. I delete it around 5 times a day https://t.co/fN92DTaJ33,"Hi Chantelle, let's get to the bottom of this together. How are you moving the message to the trash? Are you sliding it while in the inbox or are you opening the message and pressing the trashcan?"
apple_pair_005100,215354,215354,This is my iPhone after the upgrade. SLOW AND TERRIBLE!!! @115858 [URL],This is my iPhone after the upgrade. SLOW AND TERRIBLE!!!  @115858 https://t.co/nntLS1XCPH,"We're here to help. DM us, and we can help you get your iPhone working perfectly. [URL]"
apple_pair_091371,2485723,2485723,my phone has portrait lock enabled but will rotate horizontally anyway. pls fix this it’s driving me insane.,@115858 my phone has portrait lock enabled but will rotate horizontally anyway. pls fix this it’s driving me insane.,Thanks for reaching out. We can definitely look into this with you. Which iOS are you running currently? You can go to Settings > General > About to locate the version.
apple_pair_028784,1015293,1015294,"It started happening on iOS 10.3.3, then I updated to 11.0.3 thinking it'd get fixed, but nope, it's still there.","@AppleSupport It started happening on iOS 10.3.3, then I updated to 11.0.3 thinking it'd get fixed, but nope, it's still there.",Thanks for those details. Please let us know in DM if you're updating your iOS via Wi-Fi or iTunes and we'll sort this out. [URL]
apple_pair_083145,2294303,2294303,why can’t I curate who gets to publish in my newsfeed? Why is @136083 giving 💩News coverage? [URL],@AppleSupport why can’t I curate who gets to publish in my newsfeed? Why is @136083 giving 💩News coverage? https://t.co/H8BgeGRVbj,We're happy to help. Let's start here: [URL]
apple_pair_062886,1892513,1892514,Ever since I did this fucking bullshit updated my phone keep freezing and tweaking man.,@115858 Ever since I did this fucking bullshit updated my phone keep freezing and tweaking man.,We're happy to look into this with you. Please DM us the iOS 11 version installed & additional details about this issue. [URL]
apple_pair_036671,1305656,1305656,I seem to be having issues with my #iPhone8 that I bought yesterday. I updated it and now I hear a static noise while making calls.,@115858 I seem to be having issues with my #iPhone8 that I bought yesterday. I updated it and now I hear a static noise while making calls.,We want you to enjoy your iPhone. Let's work on this together in DM. [URL]
apple_pair_042348,1484751,1484751,Wtf @AppleSupport I️ can’t type the letter I️ without this box and other crap popping out,Wtf @AppleSupport I️ can’t type the letter I️ without this box and other crap popping out,We'd love to assist. Send us a DM to get started. [URL]
apple_pair_105136,2944538,2944538,I reluctantly updated the new OS and all my files from the past 5 years are gone now. How am I supposed to go on?,@115858 I reluctantly updated the new OS and all my files from the past 5 years are gone now. How am I supposed to go on?,We are here for you. Which device did you update? Where were the missing files stored? Do you have a backup of your device?
apple_pair_038000,1359126,1359126,"My god @115858 you are TRYING to push people to Android. In 7 years I've never had an issue w/ my iPhones, then IOS11 happened. Fix It!!!","My god @115858 you are TRYING to push people to Android. In 7 years I've never had an issue w/ my iPhones, then IOS11 happened. Fix It!!!",We'd like to help. What seems to be happening with your iPhone?
apple_pair_098800,2712563,2712563,all my ibooks are GONE what happened to them @AppleSupport,all my ibooks are GONE what happened to them @AppleSupport,Thanks for reaching out to us. We'd like to help you and look into missing iBooks further. Please DM us to continue working on this. [URL]
apple_pair_058715,1788939,1788939,"If my iPhone is hotter on my wrist than what I’d give a baby formula, do you think there’s a problem?","@115858 If my iPhone is hotter on my wrist than what I’d give a baby formula, do you think there’s a problem?",We certainly want to make sure the iPhone is within acceptable temperatures. Send us a DM with more details. [URL]
apple_pair_086532,2353582,2353582,"Hi, i got an iphone 6, it worked perfectly for 3 years, but since the new IOS 11 i have so many bugs, my phone don't charge correctly, it's very slow, and writting is the worst, letter appear 3 secs after i type... plz help me :(","@AppleSupport Hi, i got an iphone 6, it worked perfectly for 3 years, but since the new IOS 11 i have so many bugs, my phone don't charge correctly, it's very slow, and writting is the worst, letter appear 3 secs after i type... plz help me :(",Thanks for reaching out to us. We'd like to help you look into your charging and keyboard lag issues further. Please DM us to continue working on this. [URL]
apple_pair_051844,1680886,1680886,U need 2B aware that iOS 11 has a bug that causes the phone to auto dial the last called number when listening to music/radio,@AppleSupport U need 2B aware that iOS 11 has a bug that causes the phone to auto dial the last called number when listening to music/radio,We're here to help. Let's take this to DM so we can better assist you. [URL]
apple_pair_101563,2799473,2799473,Has @115858 STILL not fixed this I️ issue???? We put a man on the moon! How is this so hard to fix!?,Has @115858 STILL not fixed this I️ issue???? We put a man on the moon! How is this so hard to fix!?,"Great news. Updating your device will resolve the issue. To update, go to Settings > General > Software Update and tap Download and Install. We recommend having a current backup prior to updating. If you have any questions, just let us know."
apple_pair_091503,2487203,2487203,.@115858 the iPhone 8 speaker still crackling is an issue. When are you guys going to recall and replace?,.@115858 the iPhone 8 speaker still crackling is an issue. When are you guys going to recall and replace?,"Congratulations on your iPhone 8! We know how important it is to have your device working as expected. To help us look into this, can you confirm which iOS version you're using?"
apple_pair_002569,107339,107339,My phone just died on 42%. No joke. @AppleSupport,My phone just died on 42%. No joke. @AppleSupport,We want to help with your battery concerns. Reach out via DM using the link below and let us know what version of iOS you have installed. You can check by tapping Settings > General > About. [URL]
apple_pair_096199,2623613,2623613,Why are #iTunes movie rentals so slow to stream? #buffering #FirstWorldProblems,@AppleSupport Why are #iTunes movie rentals so slow to stream? #buffering #FirstWorldProblems,Having trouble with slow downloads? Start with the steps here: [URL] DM us if you have any more questions. [URL]
apple_pair_064924,1930903,1930903,Is there a bug on you latest update? Super short battery life and the phone keeps lagging @AppleSupport,Is there a bug on you latest update? Super short battery life and the phone keeps lagging @AppleSupport,Thanks for reaching out to us. Please send us a DM with more details about your issue and we can go from there. [URL]
apple_pair_097763,2687737,2687738,"just followed the steps, still nothing...","@AppleSupport just followed the steps, still nothing...",We'd like to keep working on this. DM us and we'll continue. [URL]
apple_pair_095702,2615317,2615317,"So i updated my phone and now my WiFi won’t work On my phone, why are you like this @115858","So i updated my phone and now my WiFi won’t work On my phone, why are you like this @115858",We're here for you. Try these steps to connect to Wi-Fi: [URL] Let us know if you have questions; we're happy to help.
apple_pair_078730,2179122,2179122,"ever since upgrading to ios11 we getting disconnected from wifi, then says password incorrect! What is this bug?","@AppleSupport ever since upgrading to ios11 we getting disconnected from wifi, then says password incorrect! What is this bug?","That's certainly unexpected, but we'd like to help keep the Wi-Fi connected. Which device & iOS version do you have?"
apple_pair_034933,1232301,1232301,do I have to have Dictation turned on to make transcribing for voicemails work? Thx,@AppleSupport do I have to have Dictation turned on to make transcribing for voicemails work? Thx,"Great question. As this isn't a required step, check out the settings and recommendations here: [URL]"
apple_pair_012409,459582,459582,"Hey @AppleSupport why can’t i watch the latest eposide of The Orville “coz Season only”, even though i do have a season pass? [URL]","Hey @AppleSupport why can’t i watch the latest eposide of The Orville “coz Season only”, even though i do have a season pass? https://t.co/UoEfWIKhRf",We want you to have all the episodes in the season. Do we have any other devices we can check this episode availability on? Please DM us. [URL]
apple_pair_019203,687958,687958,"the last two nights in a row all of my messages ever have been deleted or disappeared but my storage still says they're all there, any idea why or how this is happening? I didn't change any settings","@AppleSupport  the last two nights in a row all of my messages ever have been deleted or disappeared but my storage still says they're all there, any idea why or how this is happening? I didn't change any settings","Your Messages are important, and we want to get this sorted out with you. So we can get started, could you join us in DM with more info on what you're seeing? [URL]"
apple_pair_061141,1851428,1851428,iOS 11.0.3 updates from the AppStore are not working. Verizon. iPhone 6s.,@AppleSupport @115858 iOS 11.0.3 updates from the AppStore are not working. Verizon. iPhone 6s.,We are glad to help. What happens when you try to update from the App Store? Send us a DM and we'll work together there. [URL]
apple_pair_099183,2729067,2729067,Dear @115858 @AppleSupport why does my Bluetooth and WiFi automatically switches on? Is this a bug on the iOS11?,Dear @115858 @AppleSupport why does my Bluetooth and WiFi automatically switches on? Is this a bug on the iOS11?,"We'd like to help. Are you toggling Wi-Fi and Bluetooth from the Control Center on your device, or are you doing it from Settings? Wi-Fi and Bluetooth work a little differently with the Control Center in iOS 11. Learn more here: [URL]"
apple_pair_048003,1619350,1619350,These boxes pissing me off! I updated my phone! Come on now @115858 what more do you want from meeeee?!,These boxes pissing me off! I updated my phone! Come on now @115858 what more do you want from meeeee?!,We can help! Give these steps a shot: [URL] Send us a DM if they don't work. [URL]
apple_pair_085548,2320627,2320628,Nothing has changed,@AppleSupport Nothing has changed,"If you're still experiencing the issue after the update, meet us in DM and we'll continue there. [URL]"
apple_pair_081246,2276936,2276936,#Apple My iPhone Won’t Update Wtf is This Shit 😕 @118936 @AppleSupport @115858 [URL],#Apple My iPhone Won’t Update Wtf is This Shit 😕 @118936 @AppleSupport @115858 https://t.co/IzWrpP4lpi,"Have you fully restarted your iPhone since having this issue? Have you tried on more than one Wi-Fi connection? Let us know, we're glad to work with you."
apple_pair_066114,1966017,1966017,hey! Where can I forward a fraudulent email? Thanks,@AppleSupport hey! Where can I forward a fraudulent email? Thanks,"Let's help. To report phishing emails, please check out: [URL]"
apple_pair_039735,1414574,1414574,Hey @115858 - love the new emojis but my phone is acting super slow and delayed since I updated. Help!!,Hey @115858 - love the new emojis but my phone is acting super slow and delayed since I updated. Help!!,"Thank you. We're here to help out. Have you checked the App Store for updates, or tried restarting your iPhone?"
apple_pair_042766,1500751,1500751,is this a spam or genuine? Think I know the answer but best to check [URL],@AppleSupport @118101 is this a spam or genuine? Think I know the answer but best to check https://t.co/eW0whWNg5V,Check out this link for tips on how to identify and report phishing messages: [URL]
apple_pair_069267,2008125,2008125,"when is an update coming to fix the last one? Can’t make calls, messages and phone constantly freezes. Not happy.","@115858 when is an update coming to fix the last one? Can’t make calls, messages and phone constantly freezes. Not happy.",Let’s team up on this situation. Could you let us know more details via a DM? We’ll keep moving forward from there. [URL]
apple_pair_085193,2311885,2311885,"Yep, this happened to me yesterday! @AppleSupport. I thought maybe I was just “holding it wrong”, wrong being not in California climate 😜 [URL]","Yep, this happened to me yesterday! @AppleSupport. I thought maybe I was just “holding it wrong”, wrong being not in California climate 😜 https://t.co/NP2HKiOskV","We're happy to help. For information about keeping your device at acceptable temperatures, click here: [URL]"
apple_pair_068758,2004049,2004049,Okay @115858 just delete all my messages out of no where... Wtf smh,Okay @115858 just delete all my messages out of no where... Wtf smh,Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can troubleshoot together. [URL]
apple_pair_086019,2341877,2341877,i have ipad pro since updates on airplane mode keeps turn on wifi and bltooth on its own and music app freezes randomly?,@AppleSupport i have ipad pro since updates on airplane mode keeps turn on wifi and bltooth on its own and music app freezes randomly?,Thanks for the mention. Let's work on the Airplane Mode issue first if that's OK. Could you give us a little more detail? Is Wi-Fi and Bluetooth turning back on after you disable Airplane Mode?
apple_pair_037090,1335362,1335363,"oh it’s only happening in my self made album playlists, so maybe a sync with Mac tonight may sort it. In Library: Albums the order is fine","@AppleSupport oh it’s only happening in my self made album playlists, so maybe a sync with Mac tonight may sort it. In Library: Albums the order is fine","Thanks for that update. After you sync with your Mac, let us know what you discover by meeting us in DM. Use this link: [URL]"
apple_pair_045427,1566808,1566808,"I’m still having the “I” problem with my phone. My Apple peeps, have any of y’all figured out how to fix this? @AppleSupport","I’m still having the “I” problem with my phone. My Apple peeps, have any of y’all figured out how to fix this? @AppleSupport",You are in the right place for help. Let's work through the steps suggested in this article: [URL]
apple_pair_104043,2901902,2901903,Restored back up,@AppleSupport Restored back up,Let's take this to DM so we can better assist you. [URL]
apple_pair_061601,1863262,1863264,iPhone 5S and the latest IOS version (11.0.3),@AppleSupport iPhone 5S and the latest IOS version (11.0.3),"Got it, thanks. Since the update have you adjusted any settings to maximize your iPhone battery? [URL]"
apple_pair_069378,2009395,2009395,After i updated my iMac to 10.13.1 .I couldn’t find my photos in my photoslibrary.only at spotlight.Where are they? [URL],@AppleSupport After i updated my iMac to 10.13.1 .I couldn’t find my photos in my photoslibrary.only at spotlight.Where are they? https://t.co/7fjMWg9TBM,Let's get you to the best place for help with your Photos. Please reach out to our phone team here: [URL] [URL]
apple_pair_089454,2429185,2429185,I updated my phone and I’m still seeing squares. The fuck @AppleSupport,I updated my phone and I’m still seeing squares. The fuck @AppleSupport,Thank you for contacting us. Are you seeing the characters when you type the letter i or are you seeing it on social media or another app when someone else types it?
apple_pair_043660,1526084,1526084,Fix your fucking autocorrect @115858,Fix your fucking autocorrect @115858,That's not the experience we want you have with iOS 11. Follow us to DM and we'll get started. [URL]
apple_pair_074644,336645,336605,Is there a way to replace entire itunes library song for song using apple music? So replacing downloaded music with the streamed version?,@AppleSupport Is there a way to replace entire itunes library song for song using apple music? So replacing downloaded music with the streamed version?,"We'll be happy to see how we can help with this. To start, DM us more information. We'll meet you there. [URL]"
apple_pair_039241,1402932,1402932,I keep calling and receiving calls and being hung up on,@applesupport I keep calling and receiving calls and being hung up on,Being able to be in contact with your loved ones is important. Let's look into this in DM here: [URL]
apple_pair_043424,1519925,1519925,Mucho emoticono nuevo en la nueva actualización pero lo de intentar arreglar el problema de la batería no eh @115858 @62567,Mucho emoticono nuevo en la nueva actualización pero lo de intentar arreglar el problema de la batería no eh @115858 @62567,We offer support via Twitter in English. Get help in Spanish here: [URL] or join [URL]
apple_pair_044171,1537594,1537594,".@AppleSupport Apple Pay doesn't work anymore at most terminals, Still does at some, strangely. iPhone 6+, iOS 11.1",".@AppleSupport Apple Pay doesn't work anymore at most terminals, Still does at some, strangely. iPhone 6+, iOS 11.1",Our team that best helps with Apple Pay would love to assist you from the following link: [URL]
apple_pair_010417,390067,390067,Where can I get @115858 10.12 OS? No way I’m upgrading my production computers w/ 10.13. Having no available download is beyond frustrating.,Where can I get @115858 10.12 OS? No way I’m upgrading my production computers w/ 10.13. Having no available download is beyond frustrating.,"We'd like to see if we can help with this. To get started, send us a DM. We'll meet you there. [URL]"
apple_pair_001570,59601,59601,I️ think you guys need to fix this ASAP. Everytime I️ tweet or text I it shows up as the images below. [URL],@AppleSupport I️ think you guys need to fix this ASAP. Everytime I️ tweet or text I it shows up as the images below. https://t.co/UfzgpelsyD,We'd like to take a closer look into this with you. Send us a DM and we can start there. [URL]
apple_pair_100507,2771888,2771889,"Thank you, this has been happening since iOS 11... I already restarted the app and my phone several times. I have an iPhone 7 running on iOS 11.1.2","@AppleSupport Thank you, this has been happening since iOS 11... I already restarted the app and my phone several times. I have an iPhone 7 running on iOS 11.1.2","Got it. Does that behavior persist with multiple Wi-Fi networks? If you disable Wi-Fi temporarily, and just use mobile data, does that still continue? Let us know via a DM. We’ll keep moving forward from there. [URL]"
apple_pair_043099,1509945,1509945,My phone is soooo messed up thanks to the @115858 update I️ feel like I️ have a droid,My phone is soooo messed up thanks to the @115858 update I️ feel like I️ have a droid,We want to help. Reach out via DM using the link below and tell us more about what's going on. [URL]
apple_pair_033236,1170313,1170314,11.0.3 latest version updated. Also tried the ‘switch off and on’ the phone suggestion.,@AppleSupport 11.0.3 latest version updated. Also tried the ‘switch off and on’ the phone suggestion.,Let's work on this together. What else have you tried? Let us know in DM and we'll get started. [URL]
apple_pair_075903,2116230,2116230,Ummmmmm @115858 you please fix the IOS update Blows!! I️ can’t type an I️ to save my life my spelling is horrible enough!! Can everyone share so they Fix it already HORRIBLE UPDATE!! #fixtheupdate,Ummmmmm @115858 you please fix the IOS update Blows!! I️ can’t type an I️ to save my life my spelling is horrible enough!! Can everyone share so they Fix it already HORRIBLE UPDATE!! #fixtheupdate,Here’s what you can do to work around the issue until it’s fixed in a future software update: [URL]
apple_pair_088840,2412430,2412430,MBP with touch bar which has horizontal lines across the screen but is temporary fixed by adjusting the angle of the screen - how long turnaround for a repair you recon?,@AppleSupport MBP with touch bar which has horizontal lines across the screen but is temporary fixed by adjusting the angle of the screen - how long turnaround for a repair you recon?,"We certainly want you to be able to enjoy your MacBook Pro, and we're happy to get that information for you. To make sure we give the correct information, please DM us which country are you located in? [URL]"
apple_pair_048192,1624946,1624946,how can I downgrade to IOS 10 again? My phone is ridiculously slow after upgrading and I prefer the roundness of the previous😟,@AppleSupport how can I downgrade to IOS 10 again? My phone is ridiculously slow after upgrading and I prefer the roundness of the previous😟,"We'd like to help. So we know a little more about your iPhone, what version of iOS do you have installed?"
apple_pair_052811,1698396,1698396,I cannot edit my playlists on Apple Music and it’s incredibly frustrating. Any solutions?,@AppleSupport I cannot edit my playlists on Apple Music and it’s incredibly frustrating. Any solutions?,We recieved your DM and will work with you there. [URL]
apple_pair_022126,794533,794533,The @115858 #iwatch with LTE just doesn't work. No connection at al it's basically just a series 2 with LTE that doesn't functionl.,"The @115858 #iwatch with LTE just doesn't work. 
No connection at al it's basically just a series 2 with LTE that doesn't functionl.","Hey Dane, we'd like to help. Which carrier are you using? Let us know in DM and we'll continue there. [URL]"
apple_pair_001912,87024,87024,why do my phone keep vibrating like I have notifications? But when I check there’s no new ones,@115858 @AppleSupport why do my phone keep vibrating like I have notifications? But when I check there’s no new ones,Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this issue with you there. [URL]
apple_pair_071833,2036835,2036835,Never have I ever felt the need to complain to a company but @115858 my phone has gone to absolute shit since updating and I am annoyed,Never have I ever felt the need to complain to a company but @115858 my phone has gone to absolute shit since updating and I am annoyed,"We're here for you. Send us a DM, and we'll look at any issues you're having together. [URL]"
apple_pair_037790,1352633,1352633,Stuck with this. Force quitting Finder doesn’t work. Restarting doesn’t work. Help @AppleSupport.— MacOS is the new Windows [URL],Stuck with this. Force quitting Finder doesn’t work. Restarting doesn’t work. Help @AppleSupport.— MacOS is the new Windows https://t.co/lJJ7WZ3ylX,We can help. Let's boot into safe mode to see if it happens there. Click here: [URL]
apple_pair_018416,656217,656217,Dear @AppleSupport Today has been a frustrating day. Phone goes into a boot-loop. Can't back up phone. Lost my life from last 6 months. #boo,Dear @AppleSupport Today has been a frustrating day. Phone goes into a boot-loop. Can't back up phone. Lost my life from last 6 months. #boo,That's not normal and we can help! Do you have a recent back up of that iPhone in iCloud or iTunes?
apple_pair_061038,1849340,1849340,Anyone else’s iPhone 7 freezing and touch screen not responding well since the new iOS update @115858,Anyone else’s iPhone 7 freezing and touch screen not responding well since the new iOS update @115858,We're happy you've reached out to us. Please let us know in DM the exact version of iOS 11 you're using. [URL]
apple_pair_062580,1887454,1887454,"Dear @115858, Please start making MacBooks reliable because I can’t afford for it to stop working on a day like today. I have midterms. Thx.","Dear @115858,
Please start making MacBooks reliable because I can’t afford for it to stop working on a day like today. I have midterms.
Thx.","It's important for your MacBook to work as expected, especially for midterms. We're here for you. DM us what's going on. [URL]"
apple_pair_016430,589487,589490,I’m having the same problem! Very frustrating,@259374 @259375 @AppleSupport I’m having the same problem!  Very frustrating,We’d love to learn more about what’s happening with your iPhone to see how we can help. Reach us in DM with the installed iOS version to get started. [URL]
apple_pair_080182,2238905,2238905,"my iphoneX space gray just powered off out of blue, and it’s not responding to any buttons!!! HELP","@AppleSupport my iphoneX space gray just powered off out of blue, and it’s not responding to any buttons!!! HELP",Let's work on getting your iPhone powered back on together. Please take a look at the following article for troubleshooting steps for when your iPhone won't power on: [URL]
apple_pair_084127,2301979,2301980,Updated and now seems to be sorted thank you,@AppleSupport Updated and now seems to be sorted thank you,You're welcome. Thank you for being the best part of Apple. Please do not hesitate to reach back out to us if you have questions or need any additional support. We are available from 5am to 8pm PST.
apple_pair_072160,2040979,2040981,"I tried it in and out of the case. did the 2.75gb update. force restart, reboot to the factory. the screen doesn't respond to touch. nearest apple store is 5 hours away and I'm leaving for school in 2 days.","@AppleSupport I tried it in and out of the case. did the 2.75gb update. force restart, reboot to the factory. the screen doesn't respond to touch. nearest apple store is 5 hours away and I'm leaving for school in 2 days.",Those are some awesome steps you went through. Please send us a DM and we'll continue this conversation there. [URL]
apple_pair_078531,2169836,2169837,Did that already and still no luck! #technologysupposedtomakelifeeasy #insteaditcomplicatesit,@AppleSupport Did that already and still no luck! #technologysupposedtomakelifeeasy #insteaditcomplicatesit,We'd like to look into this with you in DM to see how we can help further. Please connect with us here: [URL]
apple_pair_014900,552133,552133,Apple with every single update there's always some glitch. Always! Especially when a more EXPENSIVE phone comes on the market. What about your loyal customers? @AppleSupport,Apple with every single update there's always some glitch. Always! Especially when a more EXPENSIVE phone comes on the market. What about your loyal customers? @AppleSupport,"If you are having issues with your iPhone, we'd love to help. Just let us know what's happening and we'll get started working on this together."
apple_pair_062429,1883235,1883235,Hey @115858 why does my phone constantly freeze since the newest update? 🙄,Hey @115858 why does my phone constantly freeze since the newest update? 🙄,We'd love to help figure out what's happening with your iPhone. Please DM and tell us what iPhone device you have. [URL]
apple_pair_048299,1626188,1626188,"your iOS update is absolutely rubbish, everything is slow, nothing works and I can’t download new apps. #applesucks","@115858 your iOS update is absolutely rubbish, everything is slow, nothing works and I can’t download new apps. #applesucks",We'd like to look into this with you. What is your current exact iOS version? Find it at Settings > General > About.
apple_pair_001666,62241,62239,No I don’t & I have the latest update,@AppleSupport No I don’t &amp; I have the latest update,Go ahead and send us a DM. Let us know the country you're in. We'll do our best to help. [URL]
apple_pair_052651,1693481,1693481,seriously. Golf clap for the amazing new txt replacement feature. And better yet... NO fix from apple! //endsarcasm,@AppleSupport @116333 seriously. Golf clap for the amazing new txt replacement feature. And better yet... NO fix from apple! //endsarcasm,Here’s what you can do to work around the issue until it’s fixed in a future software update: [URL]
apple_pair_065051,1933602,1933602,your customer service at the Fashion Place store in SLC continues to #FAIL,@115858 your customer service at the Fashion Place store in SLC continues to #FAIL,That's not what we'd like to hear. Wed like to hear about your experience. DM us and we'll continue there. [URL]
apple_pair_105991,2966653,2966653,libero el parche que soluciona el problema de root sin password todos a actualizarlo YA!!! [URL],@115858 libero el parche que soluciona el problema de root sin password todos a actualizarlo YA!!! https://t.co/xdTzmzeoP4,We offer support via Twitter in English. Get help in Spanish here: [URL] or join [URL]
apple_pair_032481,1149976,1149975,iCloud backup & iTunes backup are both not working.,@115858 iCloud backup &amp; iTunes backup are both not working.,Thanks for reaching out to us for support. When did you first encounter this issue?
apple_pair_092141,2503756,2503756,"I just want to buy a phone, asked for installments option. Phone wiped, ready to pay. I don’t have a major CC. And now my phone is wiped and no new phone. 1.5 hrs wasted and no phone. What now??","@AppleSupport I just want to buy a phone, asked for installments option. Phone wiped, ready to pay. I don’t have a major CC. And now my phone is wiped and no new phone. 1.5 hrs wasted and no phone. What now??",Thanks for reaching out. We're here to help. DM us so we can look into this further with you. [URL]
apple_pair_045389,1566015,1566016,Won’t let me. [URL],@AppleSupport Won’t let me. https://t.co/ZHPUNdgecv,Thanks for the screenshot. DM us which iOS version you are currently running and we'll go from there. [URL]
apple_pair_010637,396097,396097,I cannot update any apps on the AppStore and it keeps saying this when I complete my billing information: [URL],@AppleSupport I cannot update any apps on the AppStore and it keeps saying this when I complete my billing information: https://t.co/qc8aVNbVuF,Reach out to our iTunes Store team for further assistance: [URL]
apple_pair_025356,894893,894893,how do I put iOS 10 back on my phone temporarily?,@AppleSupport how do I put iOS 10 back on my phone temporarily?,"Thanks for reaching out. While we cannot help you revert back to iOS 10, we can help you troubleshoot your device running iOS 11"
apple_pair_016606,594621,594621,I updated to iOS 11.2 but I don’t see the Apple Pay card in my wallet app. I have two factor authentication enabled on my account.,@AppleSupport  I updated to iOS 11.2 but I don’t see the Apple Pay card in my wallet app. I have two factor authentication enabled on my account.,"We're here to help: If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week"
apple_pair_036141,1286437,1286437,"Any reason I can’t play older iCloud videos in #iOS11 @AppleSupport? Won’t even play in iMovie, even if saved as new from iMovie. Weak.","Any reason I can’t play older iCloud videos in #iOS11 @AppleSupport? Won’t even play in iMovie, even if saved as new from iMovie. Weak.",We'd like to hear more about what you're running into. Please meet up with us in DM. [URL]
apple_pair_009156,344639,344642,My receipt is from Apple and it says ordered from iTunes.,@AppleSupport My receipt is from Apple and it says ordered from iTunes.,Thanks! Our iTunes Store team can look into this with you. Reach out to them here: [URL]
apple_pair_044181,1537615,1537617,Any luck? Same prob,@476672 @115858 Any luck? Same prob,We'd love to help out with that. Can you send us a DM with some additional details? Thanks! [URL]
apple_pair_085034,2309829,2309829,since buying a second hand iPhone I have discovered a HUGE flaw in your security systems in settings pls contact me,@AppleSupport since buying a second hand iPhone I have discovered a HUGE flaw in your security systems in settings pls contact me,"Hey, we want to hear more about what's going on. DM us the details and we'll go from there. [URL]"
apple_pair_012619,481764,481764,w/iOS 11 I’ve noticed errors with contacts. Duplicate contacts. Names I’ve changed showing former names. Using Siri tonight to send a message to “Gaby” almost sent it to a Gabby I haven’t spoken to in years instead of the Gaby I text everyday-never happened before,@AppleSupport w/iOS 11 I’ve noticed errors with contacts. Duplicate contacts. Names I’ve changed showing former names. Using Siri tonight to send a message to “Gaby” almost sent it to a Gabby I haven’t spoken to in years instead of the Gaby I text everyday-never happened before,Thanks for reaching out about this. We'd like to look in to this issue with your contacts together. Has anything else changed recently such as adding or removing a mail account on your iPhone?
apple_pair_080951,2269966,2269966,"Pro tip for @115858 - if you’re going to update everyone’s iPhone software at once, make sure you consider people still buying the older models. The upgrades shouldn’t turn the iPhone 7 into a paperweight.","Pro tip for @115858 - if you’re going to update everyone’s iPhone software at once, make sure you consider people still buying the older models. 

The upgrades shouldn’t turn the iPhone 7 into a paperweight.","What's going on with your iPhone? We'd love to help you with it. DM us more details about the issue, including the exact version of the operating system, and we'll get started. [URL]"
apple_pair_006789,267342,267340,Too many things wrong to list on Twitter,@AppleSupport @179728 Too many things wrong to list on Twitter,"Hi there, we'd like to help. Please DM us and we'll go from there. [URL]"
apple_pair_013346,501529,501529,"it sucks that your website is trash and won't let me verify because it keeps asking me for Phone info when that's the thing that died!!! WTH. I hope one of your genii can help me, if I ever get to see one cause i can't make an appointment online.. stupid site.","@AppleSupport it sucks that your website is trash and won't let me verify because it keeps asking me for Phone info when that's the thing that died!!! WTH. I hope one of your genii can help me, if I ever get to see one cause i can't make an appointment online.. stupid site.","If you're experiencing an issue with scheduling a Genius Bar reservation, we'd be happy to help set one up for you. Or better yet, we'd be happy to look into any issues you're experiencing to try to save you a trip to the store. Reach out to us here: [URL]"
apple_pair_025127,887176,887176,"Since iOS 11.0.3 update, iPhone 5, batt charge levels drop like rock. What did Apple do? Won't update other phones till fixed.","@AppleSupport Since iOS 11.0.3 update, iPhone 5, batt charge levels drop like rock. What did Apple do?
Won't update other phones till fixed.",We'd like to get to the root of this problem with the battery of your device. Let's talk in DM. [URL]
apple_pair_085901,2335243,2335243,I cannot stand how broke my stupid iPhone is since the update. Im so over it @115858,I cannot stand how broke my stupid iPhone is since the update. Im so over it @115858,We are here for you. Let's take a look at this further for you. Reach out to us in DM. [URL]
apple_pair_070812,2020554,2020554,why am i seeing question marks ????,@applesupport why am i seeing question marks ????,We'd be happy to provide you with some information about this. Checkout: [URL] DM us any questions: [URL]
apple_pair_061846,1867558,1867558,Why does this always happen? This is my second cord this month. I don’t have money to keep replacing them :/ [URL],@AppleSupport Why does this always happen? This is my second cord this month. I don’t have money to keep replacing them :/ https://t.co/MpG7aXdQLP,We know how important it is to be able to keep your devices powered up. Send us a DM and we'll be happy to look at options. [URL]
apple_pair_041901,1474170,1474170,Whenever I️ type a capital I it autocorrects to an A with a symbol next to it.,@AppleSupport Whenever I️ type a capital I it autocorrects to an A with a symbol next to it.,Thanks for reaching out. We're here to help. DM us so we can look into this further with you. [URL]
